StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,prolific_id,Q145,match timer_First Click,match timer_Last Click,match timer_Page Submit,match timer_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q28,get timer_First Click,get timer_Last Click,get timer_Page Submit,get timer_Click Count,Q186,under_ingroup1,under_ingroup2,under_ingroup3,over_outgroup1,over_outgroup2,over_outgroup3,group_check,over_ingroup1,over_ingroup2,over_ingroup3,under_outgroup1,under_outgroup2,under_outgroup3,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q83,Q87,Q90_1_x,Q90_1_y,Q90,Q91,attn_check,Q147_First Click,Q147_Last Click,Q147_Page Submit,Q147_Click Count,Q55_First Click,Q55_Last Click,Q55_Page Submit,Q55_Click Count,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q20,Q100_First Click,Q100_Last Click,Q100_Page Submit,Q100_Click Count,Q84,Q141,Q142,Q143_1,Q144,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,fairness(new),Q31,guesstimate(new)_1,feedback (new),Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q76_First Click,Q76_Last Click,Q76_Page Submit,Q76_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q78_First Click,Q78_Last Click,Q78_Page Submit,Q78_Click Count,Q94,Q95,Q129,Q96,Q128,desktop,desktop_4_TEXT,Q131,age,gender,gender_5_TEXT,ethnicity,pol_or,Q102,Q103,researcherID,studyID,Create New Field or Choose From Dropdown...,groupID,participantID,groupSize,numStages,roles,participantRole,timeOutLog,maxWaitTime,id,botMatch,matchAlert,participantStatus,sendData,sendStage,getStage,getData,saveData,getWaitText,freezeTime,chatLog,chatDuration,chatName,chatWindowWidth,chatWindowHeight,chatInstructions
2023-11-29 15:59:35,2023-11-29 16:08:11,0,63.155.65.224,100,515,1,2023-11-29 16:08:12,R_2e4N8dLCEEJuiI0,,,,,44.0645,-123.1461,anonymous,EN,1," 5eb5f6d5e38e9f4e6c8dde3f",1,0,0,32.253,0,0,0,3.019,0,42,0,0,0.532,0,2,14,13,10,13,13,9,,,,,,,,0,0,21.565,0,1,4,595,206,Region #2,14,3,0,0,6.736,0,0,0,20.915,0,0,0,25.017,0,,,,,,,,,,,0.238,0.238,15.108,1,1,2,10,n/a,,,,,,,,,,,,,,,,,no idea,1,,1,,1,,no,17,2,,7,1,1,1,6392NwKkvp,MoHi_Study1,,6,R_2e4N8dLCEEJuiI0,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player4-Underestimator: hi
<br>Player2-Underestimator: hello
<br>Player3-Overestimator: Hi everybody.  Hope all are well
<br>Player1-Overestimator: Hi everyone
<br>Player2-Underestimator: Yes it was hard to count the dots since it only lasted a few seconds
<br>Player4-Underestimator: Agreed
<br>Player3-Overestimator: Very hard.
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:00:41,2023-11-29 16:08:15,0,24.167.168.139,100,454,1,2023-11-29 16:08:16,R_38ZdYJQ44u7Vhq9,,,,,36.0761,-79.7811,anonymous,EN,1,56f2a49ced0cf600069131cd,1,0,0,7.558,0,0,0,3.008,0,240,0,0,3.567,0,,,,,,,,1,16,18,12,16,13,9,22.111,22.111,22.668,1,1,4,407,51,Region #1,17,3,0,0,7.032,0,0,0,15.604,0,0,0,25.117,0,1,1.822,1.822,16.329,1,1,1,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,I thought it was to discuss with other players and then choose an outcome.,1,,1,,1,,,26,2,,"2,7",6,1,1,6392NwKkvp,MoHi_Study1,,7,R_38ZdYJQ44u7Vhq9,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: Hello.  
<br>Player3-Overestimator: Hey
<br>Player2-Underestimator: Did you find it difficult to estimate ?
<br>Player4-Underestimator: do you really think people divide into these categories?
<br>Player1-Overestimator: Im proud to be an overestimator
<br>Player4-Underestimator: it seems kind of random
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:00:41,2023-11-29 16:08:18,0,72.92.224.158,100,456,1,2023-11-29 16:08:18,R_e38sa1n7RxUMUJr,,,,,41.7689,-71.4758,anonymous,EN,1,CZ3PJDOH,1,0,0,12.691,0,0,0,3.008,0,100,0,0,5.589,0,2,16,16,9,13,13,9,,,,,,,,16.578,18.365,21.563,2,1,4,641,73,Region #2,15,3,0,0,7.293,0,0,0,12.804,0,0,0,25.116,0,1,8.216,8.216,16.364,1,1,2,4,10,N/A,,,,,,,,,,,,,,,,,,,,,,,,,"To determine whether someone would choose an easier task for the same payment outcome ",1,,1,,1,,,15,1,,7,1,1,1,6392NwKkvp,MoHi_Study1,,10,R_e38sa1n7RxUMUJr,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player2-Underestimator: I underestimated
<br>Player4-Underestimator: Hi
<br>Player1-Overestimator: I overestimated
<br>Player4-Underestimator: I underestimated also.
<br>Player3-Overestimator: Hello
<br>Player2-Underestimator: I guessed 100
<br>Player4-Underestimator: I guessed 200.
<br>Player2-Underestimator: Oh dang
<br>Player3-Overestimator:  It was really hard to count in that short of period of time.
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 15:59:42,2023-11-29 16:08:24,0,72.199.156.153,100,522,1,2023-11-29 16:08:24,R_1kY1U4ODcFUelrv,,,,,32.9633,-117.0509,anonymous,EN,1,57d0a0bee3221e00015fe385,1,3.863,3.863,15.742,1,0,0,3.016,0,65,0,0,32.382,0,2,13,16,9,13,13,9,,,,,,,,3.564,13.772,21.333,3,1,3,230,72,Region #1,14,3,6.911,10.651,11.89,2,7.833,7.833,14.087,1,0,0,25.116,0,,,,,,,,,,,0,0,15.106,0,1,1,10,I don't really care one way or another,,,,,,,,,,,,,,,,,shaming me by calling me an underestimator,1,,2,there wasn't any mention about watching a screen recording,1,,pay me now please,31,1,,4,1,1,1,6392NwKkvp,MoHi_Study1,,3,R_1kY1U4ODcFUelrv,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player1-Overestimator: Hello
<br>Player2-Underestimator: hello to all
<br>Player4-Underestimator: Hey there gang.
<br>Player3-Overestimator: It was hard to estimate the number of dots! How did you do it?
<br>Player4-Underestimator: So was it hard counting all of those dots?
<br>Player2-Underestimator: happy to be an underestimator, taking a wild guess is fun
<br>Player4-Underestimator: I just guessed
<br>Player1-Overestimator: It was difficult to estimate the number of dots, because they were different sizes.
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 15:59:39,2023-11-29 16:08:26,0,24.211.43.79,100,526,1,2023-11-29 16:08:27,R_SPHdAKEzZhh5XJD,,,,,34.1847,-79.7704,anonymous,EN,1,55bd8669fdf99b5bfc7d4cfc,1,0,0,50.056,0,0,0,3.112,0,210,0,0,32.923,0,,,,,,,,1,17,17,12,16,16,12,0,0,21.305,0,4,4,407,239,Region #1,17,3,0,0,42.954,0,13.347,13.347,13.912,1,0,0,25.009,0,2,9.584,9.584,17.396,1,,2,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,Decision making,1,,2,"There wasn't a timer ",1,,,22,1,,3,3,1,1,6392NwKkvp,MoHi_Study1,,2,R_SPHdAKEzZhh5XJD,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: Hey
<br>Player2-Underestimator: I guess I underestimate numbers
<br>Player4-Underestimator: Hello! What did you guys guess? I guessed 35 and was told im an underestimator.
<br>Player1-Overestimator: I wasn't sure how quickly the image would time out, so I estimated rather quickly. 75
<br>Player3-Overestimator: I guessed 200 
<br>Player2-Underestimator: I guessed 250
<br>",,chatLog,,,
2023-11-29 16:01:18,2023-11-29 16:08:52,0,69.14.129.15,100,453,1,2023-11-29 16:08:52,R_3L4HoajkztfcAyP,,,,,42.6193,-82.961,anonymous,EN,1,5afa19a4f856320001cf920f,1,0,0,10.525,0,0,0,3.006,0,200,13.616,13.616,47.359,1,2,13,13,9,13,13,9,,,,,,,,0,0,20.902,0,1,4,170,77,Region #1,14,3,0,0,9.01,0,0,0,12.567,0,0,0,25.112,0,,,,,,,,,,,0,0,15.012,0,1,4,10,No feedback.,,,,,,,,,,,,,,,,,I haven't the faintest idea.,1,,1,,1,,,31,1,,7,1,1,1,6392NwKkvp,MoHi_Study1,,17,R_3L4HoajkztfcAyP,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player2-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br>Player2-Underestimator: hello
<br>Player1-Overestimator: hi
<br>Player3-Overestimator: Hello, I'm an overestimator!
<br>Player1-Overestimator: Hehe me too
<br>Player2-Underestimator: there was a wholeee bunch of dots on my picture so it was difficult to guess
<br>Player4-Underestimator: Hey,under estimator is here
<br>Player2-Underestimator: hundreds of em
<br>Player1-Overestimator: Same, I counted 9 big dots, as if that was a good way to estimate
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 15:59:39,2023-11-29 16:09:01,0,73.122.214.136,100,562,1,2023-11-29 16:09:01,R_DJnyYsVCdiSM4vf,,,,,33.8092,-84.2327,anonymous,EN,1,602d892daa64bc7ff0c73523,1,0,0,28.576,0,0,0,3.012,0,75,0,0,40.22,0,,,,,,,,1,16,16,12,16,16,12,0,0,26.425,0,5,3,769,285,Region #2,14,3,0,0,7.07,0,0,0,11.612,0,0,0,25.124,0,,,,,,,,,,,,,,,1,4,10,no,,,,,,,,,,,,,0,0,15.017,0,To test whether I believed what was taking place was actually happening,1,,1,,1,,no,43,3,,"2,7",2,1,1,6392NwKkvp,MoHi_Study1,,2,R_DJnyYsVCdiSM4vf,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player1-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: Hey
<br>Player2-Underestimator: I guess I underestimate numbers
<br>Player4-Underestimator: Hello! What did you guys guess? I guessed 35 and was told im an underestimator.
<br>Player1-Overestimator: I wasn't sure how quickly the image would time out, so I estimated rather quickly. 75
<br>Player3-Overestimator: I guessed 200 
<br>Player2-Underestimator: I guessed 250
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:01:03,2023-11-29 16:09:08,0,73.208.67.228,100,484,1,2023-11-29 16:09:08,R_2e4CZitvkzUQmD6,,,,,41.8486,-87.6288,anonymous,EN,1,641357b26802e397b5627d5e,1,0,0,6.814,0,0,0,3.107,0,93,0,0,30.8,0,2,15,14,11,16,16,12,,,,,,,,15.14,24.004,24.429,2,1,4,864,56,Region #2,16,3,0,0,13.434,0,0,0,11.251,0,18.284,18.284,25.008,1,1,5.662,5.662,16.137,1,1,1,5,3,It seems fair.,,,,,,,,,,,,,,,,,,,,,,,,,Something about groups and fairness,1,,1,,1,,"I answered thoughtfully, good luck!",27,1,,7,3,1,1,6392NwKkvp,MoHi_Study1,,13,R_2e4CZitvkzUQmD6,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br>Player4-Underestimator: I guessed 93 what about everyone else?
<br>Player1-Overestimator: Hello, everyone.  I'm one of the Overestimators.
<br>Player3-Overestimator: I didn't realize you would have only a few seconds to make a determination.
<br>Player1-Overestimator: I guessed 70
<br>Player4-Underestimator: It was quick
<br>Player2-Underestimator: Hi everyone
<br>Player4-Underestimator: good luck everyone!
<br>Player3-Overestimator: good luck
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:00:32,2023-11-29 16:09:14,0,73.207.149.206,100,522,1,2023-11-29 16:09:15,R_2zSISpozRl5M4iG,,,,,33.6163,-84.2945,anonymous,EN,1,5e8a1827052175000938eb91,1,0,0,6.435,0,0,0,3.124,0,115,0,0,0.303,0,2,14,14,10,16,16,12,,,,,,,,21.18,21.18,22.194,1,1,4,693,77,Region #2,14,3,0,0,97.233,0,0,0,11.236,0,0,0,25.019,0,,,,,,,,,,,0,0,15.095,0,2,6,10,,,,,,,,,,,,,,,,,,I'm not sure,1,,1,,1,,,16,1,,7,3,1,1,6392NwKkvp,MoHi_Study1,,9,R_2zSISpozRl5M4iG,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player2-Underestimator: I thought it was like 115
<br>Player2-Underestimator: oops
<br>Player4-Underestimator: I guessed 112
<br>Player1-Overestimator: I guessed 120
<br>Player3-Overestimator: i guessed 120
<br>Player3-Overestimator: and it was over had to close since 112 is under
<br>Player4-Underestimator: We must have all been pretty close then 
<br>Player1-Overestimator: true
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:01:10,2023-11-29 16:09:18,0,172.58.243.187,100,487,1,2023-11-29 16:09:18,R_2CeQ7cydS7HYRoj,,,,,38.9267,-76.9758,anonymous,EN,1,6550dbfa9b0b1f08b9a19bdb,1,0,0,303.269,0,0,0,3.108,0,123,0,0,0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392NwKkvp,MoHi_Study1,,24,R_2CeQ7cydS7HYRoj,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,null *** Warning: This player has timed out in stage 1. Survey terminated.,300,,no,yes,terminated,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1,,,,,,
2023-11-29 15:59:25,2023-11-29 16:09:35,0,172.250.109.105,100,609,1,2023-11-29 16:09:35,R_vlwZcin7okSqCqd,,,,,34.2827,-118.8875,anonymous,EN,1,634656bd2603b4db42ae94e1,1,0,0,9.664,0,0,0,3.107,0,200,0,0,7.064,0,,,,,,,,1,16,14,10,14,14,10,0,0,22.913,0,1,3,154,157,Region #1,15,3,0,0,8.72,0,0,0,26.146,0,0,0,25.006,0,,,,,,,,,,,0,0,15.006,0,3,4,8,Nothing comes to mind.,,,,,,,,,,,,,,,,,To determine people's feelings about task assignment.,1,,1,,1,,"Interesting study, thank you.",50,1,,7,5,1,1,6392NwKkvp,MoHi_Study1,,4,R_vlwZcin7okSqCqd,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player3-Overestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player1-Overestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player3-Overestimator: Hello.
<br>Player4-Underestimator: Hello
<br>Player1-Overestimator: How did everyone estimate their number?
<br>Player3-Overestimator: I am an overestimator apparently.
<br>Player4-Underestimator: I guessed
<br>Player3-Overestimator: I just guessed according to the image.
<br>Player1-Overestimator: Me too, but I always think I'm under.
<br> *** Player3-Overestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:00:27,2023-11-29 16:09:36,0,72.82.29.101,100,549,1,2023-11-29 16:09:37,R_25NQFVjXpQpNNOZ,,,,,41.64,-71.6435,anonymous,EN,1,63d42387aba51e699ab9ce5c,1,0,0,7.686,0,0,0,3.011,0,37,0,0,0.423,0,2,14,16,9,14,16,10,,,,,,,,0,0,22.527,0,1,4,158,163,Region #1,14,3,0,0,9.403,0,0,0,13.234,0,0,0,25.009,0,,,,,,,,,,,,,,,1,4,9,no,0,0,15.113,0,,,,,,,,,,,,,I am not sure,2,the answers seemed robotic and unreal.,1,,1,,no,14,1,,7,4,1,1,6392NwKkvp,MoHi_Study1,,7,R_25NQFVjXpQpNNOZ,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player4-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: Hello.  
<br>Player3-Overestimator: Hey
<br>Player2-Underestimator: Did you find it difficult to estimate ?
<br>Player4-Underestimator: do you really think people divide into these categories?
<br>Player1-Overestimator: Im proud to be an overestimator
<br>Player4-Underestimator: it seems kind of random
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br>",,chatLog,,,
2023-11-29 16:00:37,2023-11-29 16:09:39,0,107.197.205.242,100,541,1,2023-11-29 16:09:40,R_2ATEdSZ6Guk7an4,,,,,29.7228,-95.4251,anonymous,EN,1,615880a66bc32302998866d9,1,0,0,6.877,0,0,0,3.01,0,120,0,0,0.422,0,2,16,16,11,15,16,11,,,,,,,,0,0,21.128,0,1,4,872,56,Region #2,15,3,0,0,7.048,0,0,0,15.813,0,0,0,25.007,0,,,,,,,,,,,,,,,2,4,8,,,,,,,,,,0,0,15.006,0,,,,,"Not sure,  but to see how much faith people had in over versus underestimators. ",1,,2,"I think that it may have been the computer randomly seleciting. ",1,,,48,2,,2,4,1,1,6392NwKkvp,MoHi_Study1,,7,R_2ATEdSZ6Guk7an4,4,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator",Player2-Underestimator,OK -- no issues,300,,no,yes,ready,participantStatus,1,1,"Player1-Overestimator,Player2-Underestimator,Player3-Overestimator,Player4-Underestimator","null,null,null,null",Please wait for the other participants. The chat will start soon. Do not refresh this page.,1," *** Player1-Overestimator has joined the chat ***
<br> *** Player3-Overestimator has joined the chat ***
<br> *** Player4-Underestimator has joined the chat ***
<br> *** Player2-Underestimator has joined the chat ***
<br>Player4-Underestimator: hello
<br>Player1-Overestimator: Hi
<br>Player2-Underestimator: Hello.  
<br>Player3-Overestimator: Hey
<br>Player2-Underestimator: Did you find it difficult to estimate ?
<br>Player4-Underestimator: do you really think people divide into these categories?
<br>Player1-Overestimator: Im proud to be an overestimator
<br>Player4-Underestimator: it seems kind of random
<br> *** Player1-Overestimator has left the chat ***
<br> *** Player3-Overestimator has left the chat ***
<br> *** Player4-Underestimator has left the chat ***
<br> *** Player2-Underestimator has left the chat ***
<br>",,chatLog,,,
